Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Pau Gasol (11506103),Pau Gasol,11506103,C/UTIL,4600,IND@SA 10/24/2018 08:30PM ET,SA,20.75
PG/SG,Bryn Forbes (11506111),Bryn Forbes,11506111,PG/SG/G/UTIL,4600,IND@SA 10/24/2018 08:30PM ET,SA,24.17
SG/SF,Bojan Bogdanovic (11506115),Bojan Bogdanovic,11506115,SG/SF/F/G/UTIL,4600,IND@SA 10/24/2018 08:30PM ET,IND,20
SG/SF,Justin Holiday (11506132),Justin Holiday,11506132,SG/SF/F/G/UTIL,4500,CHA@CHI 10/24/2018 08:00PM ET,CHI,25
PF/C,Ersan Ilyasova (11506137),Ersan Ilyasova,11506137,PF/C/F/UTIL,4500,PHI@MIL 10/24/2018 09:30PM ET,MIL,19.33
PG/SG,Fred VanVleet (11506128),Fred VanVleet,11506128,PG/SG/G/UTIL,4500,MIN@TOR 10/24/2018 07:30PM ET,TOR,23.5
SF/PF,Mario Hezonja (11506141),Mario Hezonja,11506141,SF/PF/F/UTIL,4500,NY@MIA 10/24/2018 07:30PM ET,NY,16.75
PG,Darren Collison (11506125),Darren Collison,11506125,PG/G/UTIL,4500,IND@SA 10/24/2018 08:30PM ET,IND,17.44
SG/SF,Denzel Valentine (11506149),Denzel Valentine,11506149,SG/SF/F/G/UTIL,4400,CHA@CHI 10/24/2018 08:00PM ET,CHI,0
PG/SG,Derrick Rose (11506154),Derrick Rose,11506154,PG/SG/G/UTIL,4400,MIN@TOR 10/24/2018 07:30PM ET,MIN,28.56
SG/SF,Danny Green (11506158),Danny Green,11506158,SG/SF/F/G/UTIL,4400,MIN@TOR 10/24/2018 07:30PM ET,TOR,25.56
PF/C,Bam Adebayo (11506145),Bam Adebayo,11506145,PF/C/F/UTIL,4400,NY@MIA 10/24/2018 07:30PM ET,MIA,20.08
SG/SF,Kelly Oubre Jr. (11506171),Kelly Oubre Jr.,11506171,SG/SF/F/G/UTIL,4300,WAS@GS 10/24/2018 10:30PM ET,WAS,22.67
PG,Isaiah Canaan (11506163),Isaiah Canaan,11506163,PG/G/UTIL,4300,LAL@PHO 10/24/2018 10:00PM ET,PHO,22.08
SG/SF,Iman Shumpert (11506166),Iman Shumpert,11506166,SG/SF/F/G/UTIL,4300,MEM@SAC 10/24/2018 10:00PM ET,SAC,23
C,Cody Zeller (11506176),Cody Zeller,11506176,C/UTIL,4200,CHA@CHI 10/24/2018 08:00PM ET,CHA,18.75
PF/C,Noah Vonleh (11506178),Noah Vonleh,11506178,PF/C/F/UTIL,4200,NY@MIA 10/24/2018 07:30PM ET,NY,22.88
SF/PF,Marvin Williams (11506182),Marvin Williams,11506182,SF/PF/F/UTIL,4100,CHA@CHI 10/24/2018 08:00PM ET,CHA,19.44
SG/SF,Allen Crabbe (11506190) (LOCKED),Allen Crabbe,11506190,SG/SF/F/G/UTIL,4100,BKN@CLE 10/24/2018 07:00PM ET,BKN,12.62
PG/SF,Frank Ntilikina (11506195),Frank Ntilikina,11506195,PG/SF/F/G/UTIL,4100,NY@MIA 10/24/2018 07:30PM ET,NY,16.62
SF/PF,Dorian Finney-Smith (11506200) (LOCKED),Dorian Finney-Smith,11506200,SF/PF/F/UTIL,4100,DAL@ATL 10/24/2018 07:00PM ET,DAL,23.58
SF/PF,Kyle Anderson (11506186),Kyle Anderson,11506186,SF/PF/F/UTIL,4100,MEM@SAC 10/24/2018 10:00PM ET,MEM,14.67
C,Guillermo Hernangomez (11506204),Guillermo Hernangomez,11506204,C/UTIL,4000,CHA@CHI 10/24/2018 08:00PM ET,CHA,18.19
PF/C,Wendell Carter Jr. (11506252),Wendell Carter Jr.,11506252,PF/C/F/UTIL,4000,CHA@CHI 10/24/2018 08:00PM ET,CHI,18.17
PG/SG,Cameron Payne (11506256),Cameron Payne,11506256,PG/SG/G/UTIL,4000,CHA@CHI 10/24/2018 08:00PM ET,CHI,15.67
SF/PF,DeMarre Carroll (11506218) (LOCKED),DeMarre Carroll,11506218,SF/PF/F/UTIL,4000,BKN@CLE 10/24/2018 07:00PM ET,BKN,0
SF/PF,Wilson Chandler (11506222),Wilson Chandler,11506222,SF/PF/F/UTIL,4000,PHI@MIL 10/24/2018 09:30PM ET,PHI,0
PG/SG,T.J. McConnell (11506260),T.J. McConnell,11506260,PG/SG/G/UTIL,4000,PHI@MIL 10/24/2018 09:30PM ET,PHI,16
PF,Pascal Siakam (11506206),Pascal Siakam,11506206,PF/F/UTIL,4000,MIN@TOR 10/24/2018 07:30PM ET,TOR,19
PG/SG,Delon Wright (11506226),Delon Wright,11506226,PG/SG/G/UTIL,4000,MIN@TOR 10/24/2018 07:30PM ET,TOR,0
SF/PF,Kevin Knox (11506230),Kevin Knox,11506230,SF/PF/F/UTIL,4000,NY@MIA 10/24/2018 07:30PM ET,NY,14.17
SF/PF,Justise Winslow (11506234),Justise Winslow,11506234,SF/PF/F/UTIL,4000,NY@MIA 10/24/2018 07:30PM ET,MIA,0
SG/SF,James Ennis III (11506238),James Ennis III,11506238,SG/SF/F/G/UTIL,4000,UTA@HOU 10/24/2018 08:00PM ET,HOU,14.58
SG/SF,Kentavious Caldwell-Pope (11506209),Kentavious Caldwell-Pope,11506209,SG/SF/F/G/UTIL,4000,LAL@PHO 10/24/2018 10:00PM ET,LAL,8.25
SG/SF,Garrett Temple (11506243),Garrett Temple,11506243,SG/SF/F/G/UTIL,4000,MEM@SAC 10/24/2018 10:00PM ET,MEM,25.42
PG/SG,Patty Mills (11506214),Patty Mills,11506214,PG/SG/G/UTIL,4000,IND@SA 10/24/2018 08:30PM ET,SA,16.08
PG/SG,Derrick White (11506248),Derrick White,11506248,PG/SG/G/UTIL,4000,IND@SA 10/24/2018 08:30PM ET,SA,0
SF/PF,Michael Kidd-Gilchrist (11506289),Michael Kidd-Gilchrist,11506289,SF/PF/F/UTIL,3900,CHA@CHI 10/24/2018 08:00PM ET,CHA,24.19
PG,Collin Sexton (11506264) (LOCKED),Collin Sexton,11506264,PG/G/UTIL,3900,BKN@CLE 10/24/2018 07:00PM ET,CLE,12.42
SF/PF,Jeff Green (11506276),Jeff Green,11506276,SF/PF/F/UTIL,3900,WAS@GS 10/24/2018 10:30PM ET,WAS,20.5
SG/SF,Andre Iguodala (11506293),Andre Iguodala,11506293,SG/SF/F/G/UTIL,3900,WAS@GS 10/24/2018 10:30PM ET,GS,10.75
PG/SG,Dante Exum (11506267),Dante Exum,11506267,PG/SG/G/UTIL,3900,UTA@HOU 10/24/2018 08:00PM ET,UTA,16.75
SG/SF,DeAndre' Bembry (11506280) (LOCKED),DeAndre' Bembry,11506280,SG/SF/F/G/UTIL,3900,DAL@ATL 10/24/2018 07:00PM ET,ATL,19.5
PG/SG,Lance Stephenson (11506285),Lance Stephenson,11506285,PG/SG/G/UTIL,3900,LAL@PHO 10/24/2018 10:00PM ET,LAL,14.58
SG/SF,Marco Belinelli (11506271),Marco Belinelli,11506271,SG/SF/F/G/UTIL,3900,IND@SA 10/24/2018 08:30PM ET,SA,16.17
PG/SG,Austin Rivers (11506298),Austin Rivers,11506298,PG/SG/G/UTIL,3800,WAS@GS 10/24/2018 10:30PM ET,WAS,16
C,Damian Jones (11506305),Damian Jones,11506305,C/UTIL,3800,WAS@GS 10/24/2018 10:30PM ET,GS,19.31
PG,Michael Carter-Williams (11506311),Michael Carter-Williams,11506311,PG/G/UTIL,3800,UTA@HOU 10/24/2018 08:00PM ET,HOU,11.83
PF/C,Omari Spellman (11506307) (LOCKED),Omari Spellman,11506307,PF/C/F/UTIL,3800,DAL@ATL 10/24/2018 07:00PM ET,ATL,18
PG,Cory Joseph (11506302),Cory Joseph,11506302,PG/G/UTIL,3800,IND@SA 10/24/2018 08:30PM ET,IND,20.19
PF/C,Ed Davis (11506323) (LOCKED),Ed Davis,11506323,PF/C/F/UTIL,3700,BKN@CLE 10/24/2018 07:00PM ET,BKN,20.75
C,John Henson (11506354),John Henson,11506354,C/UTIL,3700,PHI@MIL 10/24/2018 09:30PM ET,MIL,22.33
PF/C,Kevon Looney (11506314),Kevon Looney,11506314,PF/C/F/UTIL,3700,WAS@GS 10/24/2018 10:30PM ET,GS,18.62
C,Ian Mahinmi (11506318),Ian Mahinmi,11506318,C/UTIL,3700,WAS@GS 10/24/2018 10:30PM ET,WAS,8.75
SF/PF,Jonas Jerebko (11506356),Jonas Jerebko,11506356,SF/PF/F/UTIL,3700,WAS@GS 10/24/2018 10:30PM ET,GS,14.62
PG/SG,Tyler Johnson (11506327),Tyler Johnson,11506327,PG/SG/G/UTIL,3700,NY@MIA 10/24/2018 07:30PM ET,MIA,11.67
SG/SF,Allonzo Trier (11506336),Allonzo Trier,11506336,SG/SF/F/G/UTIL,3700,NY@MIA 10/24/2018 07:30PM ET,NY,16.69
SG,Alec Burks (11506320),Alec Burks,11506320,SG/G/UTIL,3700,UTA@HOU 10/24/2018 08:00PM ET,UTA,10.25
PF/C,Marquese Chriss (11506341),Marquese Chriss,11506341,PF/C/F/UTIL,3700,UTA@HOU 10/24/2018 08:00PM ET,HOU,0
SG/SF,Dillon Brooks (11506331),Dillon Brooks,11506331,SG/SF/F/G/UTIL,3700,MEM@SAC 10/24/2018 10:00PM ET,MEM,5.83
SG/SF,Justin Jackson (11506345),Justin Jackson,11506345,SG/SF/F/G/UTIL,3700,MEM@SAC 10/24/2018 10:00PM ET,SAC,19.12
PG/SG,Yogi Ferrell (11506350),Yogi Ferrell,11506350,PG/SG/G/UTIL,3700,MEM@SAC 10/24/2018 10:00PM ET,SAC,15.31
SF/PF,Miles Bridges (11506367),Miles Bridges,11506367,SF/PF/F/UTIL,3600,CHA@CHI 10/24/2018 08:00PM ET,CHA,15.75
PG/SG,Shabazz Napier (11506363) (LOCKED),Shabazz Napier,11506363,PG/SG/G/UTIL,3600,BKN@CLE 10/24/2018 07:00PM ET,BKN,0
PF/C,Gorgui Dieng (11506383),Gorgui Dieng,11506383,PF/C/F/UTIL,3600,MIN@TOR 10/24/2018 07:30PM ET,MIN,21.5
SF/PF,Derrick Jones Jr. (11506387),Derrick Jones Jr.,11506387,SF/PF/F/UTIL,3600,NY@MIA 10/24/2018 07:30PM ET,MIA,20
SF/PF,Alex Poythress (11506379) (LOCKED),Alex Poythress,11506379,SF/PF/F/UTIL,3600,DAL@ATL 10/24/2018 07:00PM ET,ATL,17.17
PF/C,Ryan Anderson (11506371),Ryan Anderson,11506371,PF/C/F/UTIL,3600,LAL@PHO 10/24/2018 10:00PM ET,PHO,12.42
SG,MarShon Brooks (11506360),MarShon Brooks,11506360,SG/G/UTIL,3600,MEM@SAC 10/24/2018 10:00PM ET,MEM,6.88
PF/C,Harry Giles (11506391),Harry Giles,11506391,PF/C/F/UTIL,3600,MEM@SAC 10/24/2018 10:00PM ET,SAC,11.56
PG,Shelvin Mack (11506395),Shelvin Mack,11506395,PG/G/UTIL,3600,MEM@SAC 10/24/2018 10:00PM ET,MEM,16.08
SG/SF,Wayne Selden Jr. (11506398),Wayne Selden Jr.,11506398,SG/SF/F/G/UTIL,3600,MEM@SAC 10/24/2018 10:00PM ET,MEM,8.5
PF/C,Davis Bertans (11506375),Davis Bertans,11506375,PF/C/F/UTIL,3600,IND@SA 10/24/2018 08:30PM ET,SA,15.5
SF/PF,Dante Cunningham (11506403),Dante Cunningham,11506403,SF/PF/F/UTIL,3600,IND@SA 10/24/2018 08:30PM ET,SA,11.92
PG,Ryan Arcidiacono (11506457),Ryan Arcidiacono,11506457,PG/G/UTIL,3500,CHA@CHI 10/24/2018 08:00PM ET,CHI,20.38
SG,J.R. Smith (11506432) (LOCKED),J.R. Smith,11506432,SG/G/UTIL,3500,BKN@CLE 10/24/2018 07:00PM ET,CLE,-0.5
PF/C,Jordan Bell (11506413),Jordan Bell,11506413,PF/C/F/UTIL,3500,WAS@GS 10/24/2018 10:30PM ET,GS,4.33
C,Greg Monroe (11506435),Greg Monroe,11506435,C/UTIL,3500,MIN@TOR 10/24/2018 07:30PM ET,TOR,6
SG/SF,Wayne Ellington (11506437),Wayne Ellington,11506437,SG/SF/F/G/UTIL,3500,NY@MIA 10/24/2018 07:30PM ET,MIA,0
SG/SF,Damyean Dotson (11506465),Damyean Dotson,11506465,SG/SF/F/G/UTIL,3500,NY@MIA 10/24/2018 07:30PM ET,NY,25.25
SG/SF,Gerald Green (11506460),Gerald Green,11506460,SG/SF/F/G/UTIL,3500,UTA@HOU 10/24/2018 08:00PM ET,HOU,13.92
PG/SG,Jeremy Lin (11506407) (LOCKED),Jeremy Lin,11506407,PG/SG/G/UTIL,3500,DAL@ATL 10/24/2018 07:00PM ET,ATL,10.5
SG,Vince Carter (11506417) (LOCKED),Vince Carter,11506417,SG/G/UTIL,3500,DAL@ATL 10/24/2018 07:00PM ET,ATL,13.17
PG/SG,Devin Harris (11506442) (LOCKED),Devin Harris,11506442,PG/SG/G/UTIL,3500,DAL@ATL 10/24/2018 07:00PM ET,DAL,1.5
PF,Maxi Kleber (11506446) (LOCKED),Maxi Kleber,11506446,PF/F/UTIL,3500,DAL@ATL 10/24/2018 07:00PM ET,DAL,15.42
PG/SG,Jamal Crawford (11506420),Jamal Crawford,11506420,PG/SG/G/UTIL,3500,LAL@PHO 10/24/2018 10:00PM ET,PHO,6.12
SF/PF,Chandler Parsons (11506424),Chandler Parsons,11506424,SF/PF/F/UTIL,3500,MEM@SAC 10/24/2018 10:00PM ET,MEM,9.83
PG/SG,Frank Mason III (11506428),Frank Mason III,11506428,PG/SG/G/UTIL,3500,MEM@SAC 10/24/2018 10:00PM ET,SAC,22.17
PF/C,Zach Randolph (11506449),Zach Randolph,11506449,PF/C/F/UTIL,3500,MEM@SAC 10/24/2018 10:00PM ET,SAC,0
C,Jakob Poeltl (11506411),Jakob Poeltl,11506411,C/UTIL,3500,IND@SA 10/24/2018 08:30PM ET,SA,8.75
SF/PF,TJ Leaf (11506453),TJ Leaf,11506453,SF/PF/F/UTIL,3500,IND@SA 10/24/2018 08:30PM ET,IND,0
PG,Tony Parker (11506470),Tony Parker,11506470,PG/G/UTIL,3400,CHA@CHI 10/24/2018 08:00PM ET,CHA,10.94
PF/C,Kenneth Faried (11506482) (LOCKED),Kenneth Faried,11506482,PF/C/F/UTIL,3400,BKN@CLE 10/24/2018 07:00PM ET,BKN,12
PG/SF,Donte DiVincenzo (11506486),Donte DiVincenzo,11506486,PG/SF/F/G/UTIL,3400,PHI@MIL 10/24/2018 09:30PM ET,MIL,10.42
PF/C,Amir Johnson (11506501),Amir Johnson,11506501,PF/C/F/UTIL,3400,PHI@MIL 10/24/2018 09:30PM ET,PHI,15.62
SF/PF,OG Anunoby (11506491),OG Anunoby,11506491,SF/PF/F/UTIL,3400,MIN@TOR 10/24/2018 07:30PM ET,TOR,13.5
SG/SF,C.J. Miles (11506505),C.J. Miles,11506505,SG/SF/F/G/UTIL,3400,MIN@TOR 10/24/2018 07:30PM ET,TOR,10.75
PG/SG,Tyus Jones (11506512),Tyus Jones,11506512,PG/SG/G/UTIL,3400,MIN@TOR 10/24/2018 07:30PM ET,MIN,14.19
SG,Josh Okogie (11506520),Josh Okogie,11506520,SG/G/UTIL,3400,MIN@TOR 10/24/2018 07:30PM ET,MIN,19.38
C,Miles Plumlee (11506495) (LOCKED),Miles Plumlee,11506495,C/UTIL,3400,DAL@ATL 10/24/2018 07:00PM ET,ATL,15.25
SG/SF,Mikal Bridges (11506473),Mikal Bridges,11506473,SG/SF/F/G/UTIL,3400,LAL@PHO 10/24/2018 10:00PM ET,PHO,14.88
PF/C,Dragan Bender (11506497),Dragan Bender,11506497,PF/C/F/UTIL,3400,LAL@PHO 10/24/2018 10:00PM ET,PHO,1
C,Tyson Chandler (11506510),Tyson Chandler,11506510,C/UTIL,3400,LAL@PHO 10/24/2018 10:00PM ET,PHO,11.25
SF/PF,Omri Casspi (11506516),Omri Casspi,11506516,SF/PF/F/UTIL,3400,MEM@SAC 10/24/2018 10:00PM ET,MEM,13.88
PF/C,Kyle O'Quinn (11506478),Kyle O'Quinn,11506478,PF/C/F/UTIL,3400,IND@SA 10/24/2018 08:30PM ET,IND,15.75
PF/C,Frank Kaminsky (11506523),Frank Kaminsky,11506523,PF/C/F/UTIL,3300,CHA@CHI 10/24/2018 08:00PM ET,CHA,4.12
PG/SG,Antonio Blakeney (11506527),Antonio Blakeney,11506527,PG/SG/G/UTIL,3300,CHA@CHI 10/24/2018 08:00PM ET,CHI,14.92
SG/SF,Chandler Hutchison (11506535),Chandler Hutchison,11506535,SG/SF/F/G/UTIL,3300,CHA@CHI 10/24/2018 08:00PM ET,CHI,5
C,Ante Zizic (11506540) (LOCKED),Ante Zizic,11506540,C/UTIL,3300,BKN@CLE 10/24/2018 07:00PM ET,CLE,10.58
SF/PF,Jared Dudley (11506546) (LOCKED),Jared Dudley,11506546,SF/PF/F/UTIL,3300,BKN@CLE 10/24/2018 07:00PM ET,BKN,15.83
PF/C,Thon Maker (11506550),Thon Maker,11506550,PF/C/F/UTIL,3300,PHI@MIL 10/24/2018 09:30PM ET,MIL,0
PG,Shaun Livingston (11506554),Shaun Livingston,11506554,PG/G/UTIL,3300,WAS@GS 10/24/2018 10:30PM ET,GS,14.5
PG,Quinn Cook (11506589),Quinn Cook,11506589,PG/G/UTIL,3300,WAS@GS 10/24/2018 10:30PM ET,GS,5
SG/SF,Norman Powell (11506557),Norman Powell,11506557,SG/SF/F/G/UTIL,3300,MIN@TOR 10/24/2018 07:30PM ET,TOR,11.31
PG,Emmanuel Mudiay (11506562),Emmanuel Mudiay,11506562,PG/G/UTIL,3300,NY@MIA 10/24/2018 07:30PM ET,NY,0
SF/PF,Lance Thomas (11506565),Lance Thomas,11506565,SF/PF/F/UTIL,3300,NY@MIA 10/24/2018 07:30PM ET,NY,8.38
SF,Royce O'Neale (11506569),Royce O'Neale,11506569,SF/F/UTIL,3300,UTA@HOU 10/24/2018 08:00PM ET,UTA,5.42
PG/SG,Tyler Dorsey (11506572) (LOCKED),Tyler Dorsey,11506572,PG/SG/G/UTIL,3300,DAL@ATL 10/24/2018 07:00PM ET,ATL,8.12
SG/SF,Kevin Huerter (11506584) (LOCKED),Kevin Huerter,11506584,SG/SF/F/G/UTIL,3300,DAL@ATL 10/24/2018 07:00PM ET,ATL,15.75
